paper,year,word,ctx_freq,PMI
Figaro : journal non politique,1894,îles,3,6.752
Figaro : journal non politique,1894,cependant,8,5.071
Figaro : journal non politique,1894,œuvre,3,3.786
Figaro : journal non politique,1894,adresse,3,4.705
Figaro : journal non politique,1894,connaître,6,5.717
Figaro : journal non politique,1894,comte,3,3.065
Figaro : journal non politique,1894,absolument,3,5.149
Figaro : journal non politique,1894,saisi,8,8.058
Figaro : journal non politique,1894,partie,6,4.151
Figaro : journal non politique,1894,esprit,5,4.31
Figaro : journal non politique,1894,né,3,4.746
Figaro : journal non politique,1894,ennemi,3,4.661
Figaro : journal non politique,1894,famille,3,3.616
Figaro : journal non politique,1894,réunissait,3,8.934
Figaro : journal non politique,1894,gard,3,7.386
Figaro : journal non politique,1894,avignon,3,7.723
Figaro : journal non politique,1894,espagnols,4,6.888
Figaro : journal non politique,1894,frapper,6,7.959
Figaro : journal non politique,1894,in,5,3.708
Figaro : journal non politique,1894,nouveaux,3,4.371
Figaro : journal non politique,1894,détails,3,5.461
Figaro : journal non politique,1894,anarchistes,4,7.83
Figaro : journal non politique,1894,parfaitement,3,5.793
Figaro : journal non politique,1894,polti,3,14.638
Figaro : journal non politique,1894,fornaro,5,17.254
Figaro : journal non politique,1894,commencé,3,5.718
Figaro : journal non politique,1894,armé,3,7.383
Figaro : journal non politique,1894,ortiz,7,13.116
Figaro : journal non politique,1894,annoncé,4,5.888
Figaro : journal non politique,1894,idée,8,5.719
Figaro : journal non politique,1894,nombreuses,4,5.131
Figaro : journal non politique,1894,notamment,5,5.438
Figaro : journal non politique,1894,lettres,8,5.674
Figaro : journal non politique,1894,soldat,3,5.291
Figaro : journal non politique,1894,enfant,4,4.655
Figaro : journal non politique,1894,assassin,3,6.569
Figaro : journal non politique,1894,carnot,4,7.604
Figaro : journal non politique,1894,trouvé,12,6.645
Figaro : journal non politique,1894,correspondances,4,8.219
Figaro : journal non politique,1894,frères,4,5.506
Figaro : journal non politique,1894,rendre,3,3.904
Figaro : journal non politique,1894,fois,3,2.541
Figaro : journal non politique,1894,veut,6,4.814
Figaro : journal non politique,1894,livrer,3,6.422
Figaro : journal non politique,1894,compte,6,4.314
Figaro : journal non politique,1894,rendu,4,4.567
Figaro : journal non politique,1894,droit,6,3.855
Figaro : journal non politique,1894,nullement,4,6.896
Figaro : journal non politique,1894,tions,5,5.376
Figaro : journal non politique,1894,bourdin,4,11.127
Figaro : journal non politique,1894,convaincus,5,8.861
Figaro : journal non politique,1894,centre,4,4.988
Figaro : journal non politique,1894,public,4,3.425
Figaro : journal non politique,1894,policier,3,8.1
Figaro : journal non politique,1894,tué,3,5.215
Figaro : journal non politique,1894,commun,3,5.058
Figaro : journal non politique,1894,beaucoup,12,5.256
Figaro : journal non politique,1894,bonne,3,3.365
Figaro : journal non politique,1894,janvier,7,4.731
Figaro : journal non politique,1894,personnes,5,4.746
Figaro : journal non politique,1894,gérant,3,6.414
Figaro : journal non politique,1894,presse,4,3.733
Figaro : journal non politique,1894,ignore,3,6.322
Figaro : journal non politique,1894,quelconque,5,7.159
Figaro : journal non politique,1894,entretenu,3,7.586
Figaro : journal non politique,1894,concernant,3,5.75
Figaro : journal non politique,1894,commettre,5,8.54
Figaro : journal non politique,1894,mandat,3,5.453
Figaro : journal non politique,1894,nombreux,9,5.597
Figaro : journal non politique,1894,feuilles,3,6.405
Figaro : journal non politique,1894,belges,4,6.67
Figaro : journal non politique,1894,foyer,3,6.2
Figaro : journal non politique,1894,tels,4,6.102
Figaro : journal non politique,1894,club,3,5.69
Figaro : journal non politique,1894,cher,4,4.856
Figaro : journal non politique,1894,liège,3,7.9
Figaro : journal non politique,1894,entente,4,5.698
Figaro : journal non politique,1894,jugé,5,7.54
Figaro : journal non politique,1894,espagnol,3,6.008
Figaro : journal non politique,1894,comparu,4,9.173
Figaro : journal non politique,1894,alliance,3,5.858
Figaro : journal non politique,1894,ricard,4,9.212
Figaro : journal non politique,1894,placards,4,10.604
Figaro : journal non politique,1894,brochures,21,10.603
Figaro : journal non politique,1894,quoi,3,4.077
Figaro : journal non politique,1894,fuite,5,7.167
Figaro : journal non politique,1894,coupable,3,6.445
Figaro : journal non politique,1894,moyen,5,5.039
Figaro : journal non politique,1894,parole,3,4.41
Figaro : journal non politique,1894,certainement,3,5.502
Figaro : journal non politique,1894,porte,3,3.338
Figaro : journal non politique,1894,expulsion,4,8.03
Figaro : journal non politique,1894,milieu,3,4.457
Figaro : journal non politique,1894,dilettantes,3,11.997
Figaro : journal non politique,1894,tion,4,3.867
Figaro : journal non politique,1894,anar,3,9.983
Figaro : journal non politique,1894,poussés,3,8.622
Figaro : journal non politique,1894,habité,3,9.429
Figaro : journal non politique,1894,amateurs,3,6.83
Figaro : journal non politique,1894,perquisition,3,7.976
Figaro : journal non politique,1894,bibliothèque,3,4.293
Figaro : journal non politique,1894,publication,3,4.277
Figaro : journal non politique,1894,abord,3,3.854
Figaro : journal non politique,1894,conduit,5,6.295
Figaro : journal non politique,1894,quantité,4,6.565
Figaro : journal non politique,1894,état,6,4.236
Figaro : journal non politique,1894,assez,3,3.268
Figaro : journal non politique,1894,grave,6,5.702
Figaro : journal non politique,1894,trop,8,4.404
Figaro : journal non politique,1894,col,3,6.239
Figaro : journal non politique,1894,servi,4,6.475
Figaro : journal non politique,1894,association,4,5.326
Figaro : journal non politique,1894,mme,5,2.424
Figaro : journal non politique,1894,chambres,3,5.442
Figaro : journal non politique,1894,voleurs,3,7.503
Figaro : journal non politique,1894,schouppe,4,15.436
Figaro : journal non politique,1894,voyageur,3,7.229
Figaro : journal non politique,1894,part,8,4.048
Figaro : journal non politique,1894,faites,4,4.984
Figaro : journal non politique,1894,g,4,2.362
Figaro : journal non politique,1894,tantôt,3,6.632
Figaro : journal non politique,1894,ex,3,4.599
Figaro : journal non politique,1894,côté,3,3.753
Figaro : journal non politique,1894,cambrioleurs,3,8.33
Figaro : journal non politique,1894,énergiquement,3,7.298
Figaro : journal non politique,1894,tête,3,3.698
Figaro : journal non politique,1894,gardiens,3,7.035
Figaro : journal non politique,1894,petits,3,4.173
Figaro : journal non politique,1894,mode,3,4.738
Figaro : journal non politique,1894,conséquence,3,5.747
Figaro : journal non politique,1894,relative,3,6.562
Figaro : journal non politique,1894,simon,3,6.106
Figaro : journal non politique,1894,souvent,5,4.966
Figaro : journal non politique,1894,lequel,5,5.017
Figaro : journal non politique,1894,région,3,4.205
Figaro : journal non politique,1894,rapport,5,4.683
Figaro : journal non politique,1894,mettre,3,3.82
Figaro : journal non politique,1894,active,3,6.538
Figaro : journal non politique,1894,lyon,6,5.215
Figaro : journal non politique,1894,huit,3,3.687
Figaro : journal non politique,1894,premiers,4,4.993
Figaro : journal non politique,1894,lega,3,13.339
Figaro : journal non politique,1894,font,6,4.965
Figaro : journal non politique,1894,complètement,3,5.288
Figaro : journal non politique,1894,sauter,3,7.579
Figaro : journal non politique,1894,réprimer,3,8.532
Figaro : journal non politique,1894,vue,4,3.758
Figaro : journal non politique,1894,vie,3,2.646
Figaro : journal non politique,1894,surveillance,3,6.665
Figaro : journal non politique,1894,donne,3,3.932
Figaro : journal non politique,1894,socia,3,7.689
Figaro : journal non politique,1894,doit,4,3.337
Figaro : journal non politique,1894,dres,3,7.936
Figaro : journal non politique,1894,expulsé,3,9.011
Figaro : journal non politique,1894,lit,3,4.353
Figaro : journal non politique,1894,martial,3,8.764
Figaro : journal non politique,1894,ordre,4,3.067
Figaro : journal non politique,1894,auxquels,3,6.032
Figaro : journal non politique,1894,intention,3,5.376
Figaro : journal non politique,1894,pauvre,3,4.763
Figaro : journal non politique,1894,défend,3,7.177
Figaro : journal non politique,1894,belgique,3,4.906
Figaro : journal non politique,1894,affirme,3,5.901
Figaro : journal non politique,1894,résulte,4,7.067
Figaro : journal non politique,1894,bientôt,3,4.753
Figaro : journal non politique,1894,recherché,3,8.57
Figaro : journal non politique,1894,outre,3,4.464
Figaro : journal non politique,1894,mère,3,4.089
Figaro : journal non politique,1894,allemands,3,4.053
Figaro : journal non politique,1894,probable,3,5.938
Figaro : journal non politique,1894,donné,3,3.335
Figaro : journal non politique,1894,saisis,3,7.961
Figaro : journal non politique,1894,ravachol,3,10.835
Figaro : journal non politique,1894,faits,3,4.114
Figaro : journal non politique,1894,ré,3,4.154
Figaro : journal non politique,1894,marpeaux,4,15.985
Figaro : journal non politique,1894,vengeance,3,7.743
Figaro : journal non politique,1894,danger,3,5.156
Figaro : journal non politique,1894,heure,4,3.304
Figaro : journal non politique,1894,insuffisante,3,8.567
Figaro : journal non politique,1894,anti,3,7.385
Figaro : journal non politique,1894,poursuivis,3,7.997
Figaro : journal non politique,1894,nommés,3,6.851
Figaro : journal non politique,1894,or,3,2.811
Figaro : journal non politique,1894,avenue,3,4.309
Figaro : journal non politique,1894,ques,4,5.496
Figaro : journal non politique,1894,poignard,3,8.935
Figaro : journal non politique,1894,enquête,3,4.501
Figaro : journal non politique,1894,internationale,3,4.583
Figaro : journal non politique,1894,âme,3,4.938
Figaro : journal non politique,1894,lugano,4,11.556
Figaro : journal non politique,1894,genève,4,5.796
Figaro : journal non politique,1894,comprendre,3,5.677
Figaro : journal non politique,1894,agir,4,6.486
Figaro : journal non politique,1894,continue,3,4.921
Figaro : journal non politique,1894,allé,3,6.17
Figaro : journal non politique,1894,patrie,4,5.309
Figaro : journal non politique,1894,avoué,3,6.541
Figaro : journal non politique,1894,perquisitionné,3,10.706
Figaro : journal non politique,1894,exclusivement,3,6.801
Figaro : journal non politique,1895,plus,13,4.473
Figaro : journal non politique,1895,dangereux,3,9.077
Figaro : journal non politique,1895,p,175,4.015
Figaro : journal non politique,1895,span,231,1.704
Figaro : journal non politique,1895,style,120,1.759
Figaro : journal non politique,1895,color,121,1.771
Figaro : journal non politique,1895,loi,6,6.342
Figaro : journal non politique,1895,menées,11,12.552
Figaro : journal non politique,1895,temps,3,4.627
Figaro : journal non politique,1895,slategray,119,1.747
Figaro : journal non politique,1895,agents,5,7.926
Figaro : journal non politique,1895,connu,4,8.141
Figaro : journal non politique,1895,opinions,4,9.779
Figaro : journal non politique,1895,cet,6,6.05
Figaro : journal non politique,1895,surveiller,4,10.977
Figaro : journal non politique,1895,militant,4,10.945
Figaro : journal non politique,1895,a,33,3.975
Figaro : journal non politique,1895,paris,5,4.092
Figaro : journal non politique,1895,depuis,5,5.535
Figaro : journal non politique,1895,cette,7,4.164
Figaro : journal non politique,1895,lois,5,8.012
Figaro : journal non politique,1895,contre,16,6.38
Figaro : journal non politique,1895,idées,3,7.46
Figaro : journal non politique,1895,socialistes,4,7.053
Figaro : journal non politique,1895,être,8,5.001
Figaro : journal non politique,1895,ici,3,5.789
Figaro : journal non politique,1895,bien,6,4.557
Figaro : journal non politique,1895,quelque,4,6.367
Figaro : journal non politique,1895,jamais,3,5.489
Figaro : journal non politique,1895,alors,3,5.367
Figaro : journal non politique,1895,rue,6,4.766
Figaro : journal non politique,1895,avoir,3,4.513
Figaro : journal non politique,1895,faire,5,4.742
Figaro : journal non politique,1895,hier,6,5.309
Figaro : journal non politique,1895,soir,3,4.878
Figaro : journal non politique,1895,donné,3,5.948
Figaro : journal non politique,1895,connus,4,9.759
Figaro : journal non politique,1895,arrêté,4,7.643
Figaro : journal non politique,1895,chez,5,5.894
Figaro : journal non politique,1895,dont,7,5.08
Figaro : journal non politique,1895,comité,5,6.654
Figaro : journal non politique,1895,directeur,3,5.773
Figaro : journal non politique,1895,londres,6,7.053
Figaro : journal non politique,1895,où,9,5.314
Figaro : journal non politique,1895,général,3,4.532
Figaro : journal non politique,1895,parti,4,5.439
Figaro : journal non politique,1895,actes,3,7.277
Figaro : journal non politique,1895,procès,9,8.891
Figaro : journal non politique,1895,moment,3,5.524
Figaro : journal non politique,1895,attentat,18,11.671
Figaro : journal non politique,1895,ami,3,6.582
Figaro : journal non politique,1895,compagnon,4,10.607
Figaro : journal non politique,1895,fait,5,4.243
Figaro : journal non politique,1895,écrivain,3,9.119
Figaro : journal non politique,1895,chambre,4,5.552
Figaro : journal non politique,1895,avéré,3,12.589
Figaro : journal non politique,1895,entre,3,4.595
Figaro : journal non politique,1895,oui,3,6.658
Figaro : journal non politique,1895,nouvel,3,7.854
Figaro : journal non politique,1895,autre,3,4.596
Figaro : journal non politique,1895,nommé,6,7.922
Figaro : journal non politique,1895,tout,6,4.274
Figaro : journal non politique,1895,organisation,3,7.023
